TrialID,Last Refreshed on,Public title,Scientific title,Acronym,Primary sponsor,Date registration,Date registration3,Export date,Source Register,web address,Recruitment Status,other records,Inclusion agemin,Inclusion agemax,Inclusion gender,Date enrollement,Target size,Study type,Study design,Phase,Countries,Contact Firstname,Contact Lastname,Contact Address,Contact Email,Contact Tel,Contact Affiliation,Inclusion Criteria,Exclusion Criteria,Condition,Intervention,Primary outcome,Secondary outcome,results date posted,results date completed,results url link,Retrospective flag,Bridging flag truefalse,Bridged type,results yes no
<br>        Inclusion Criteria:
<br>
<br>          -  adults (18-65 years old), no implanted metals in the body (e.g. pacemaker, metal
<br>             prosthesis in the skull and oral cavity).
<br>
<br>        Exclusion Criteria:
<br>
<br>          -  pregnancy, other neurological disorders (except laryngeal dystonia in the laryngeal
<br>             dystonia group), psychiatric disorders, epilepsy or history of previous epilepsy
<br>             attack, using of brain-affecting pharmaceuticals, traumatic, tumor, infectious,
<br>             metabolic brain lesions, heart conditions.
<br>
<br>        The composition of the group is represented is both gender, various age gap, and different
<br>        height.
<br>      ",,Laryngeal Dystonia;Spasmodic Dysphonia,Other: Transcranial Magnetic Stimulation (TMS),Motor evoked potential (MEP) latency;Motor evoked potential (MEP) amplitude;Duration of cortical silent period (cSP),,,,,Yes,FALSE,          ,

CTRI/2022/09/045759,17-Oct-22,A study of Gut-Brain axis by brain stimulation and probiotics in Parkinson disease.,To investigate the combined neuromodulatory effects of intermittent theta burst stimulation (iTBS) and probiotics on gut-brain axis in ParkinsonÃ¢â?,â?¢s disease Ã¢â?,ICMR,21/09/2022,20220921,03/03/2024 21:37:18,CTRI,http://www.ctri.nic.in/Clinicaltrials/pmaindet2.php?trialid=68762,Not Recruiting,No,,,,15/10/2022,60,Interventional,"Randomized, Parallel Group, Placebo Controlled Trial<br>  Method of generating randomization sequence:Computer generated randomization  Method of allocation concealment:Sequentially numbered, sealed, opaque envelopes  Blinding and masking:Participant and Investigator Blinded",N/A,India,Reena Chittora,,"2018, Department of Physiology, AIIMS Dept. of Physiology, AIIMS, Ansari Nagar",reenachittora89@gmail.com,,All India Institute of Medical Sciecnes,Inclusion criteria: Patients should be on stable diet and any other intervention/ new drug must not be started at least one month prior to the recruitment,"Exclusion criteria: 1. Use of vasoconstriction agents or long-acting antihypertensive medications.  <br/ >
<br>2. Other causes of neurogenic orthostatic hypotension except Parkinson disease.  <br/ >
<br>3. Presence of any metal implant.  <br/ >
<br>4. History of seizure and other severe mental illness. <br/ >
<br>",Parkinsons disease,"Intervention1: TRANSCRANIAL MAGNETIC STIMULATION and PROBIOTICS: Single session of Non-invasive intermittent theta burst stimulation will be given at motor cortex at 50Hz frequency, total 600 pulses will be given in 3 min. with Probiotics sachet will be given orally once in a Day for 12 weeks.<br>Intervention2: TRANSCRANIAL MAGNETIC STIMULATION: Single session of Non-invasive intermittent theta burst stimulation will be given at motor cortex at 50Hz frequency, total 600 pulses will be given in 3 min.<br>Intervention3: Probiotics: Probiotics sachet will be given orally once in a Day for 12 weeks<br>Control Intervention1: Nil: Nil<br>","After 12 weeks Intermittent theta burst stimulation and probiotics will improve motor symptoms and neural plasticity along with changes in gut-brain axis in PD Patients.Timepoint: 1. All scales and Parameters (MDS-UPDRS, corticomotor <br/ ><br>excitability parameters, Electrogastrography Assessment) will be recorded at  Baseline (immediately after recruitment) <br/ ><br>2. After 12 weeks of probiotic supplementation, MDS-UPDRS,  corticomotor <br/ ><br>excitability parameters, Electrogastrography Assessment will be done. <br/ ><br>","The combinatorial therapeutic strategy of probiotics along with intermittent theta bust stimulation will be able to restore the non-motor and autonomic nervous system functions in PD patients.Timepoint: 1. Base line assessment (after recruitment) of Orthostatic hypotension questionnaire: Orthostatic hypotension symptom assessment (OHSA) and Orthostatic hypotension daily activity scale (OHDAS), Supine, sitting and standing blood pressure assessment  will be done. <br/ >
<br>2. At the end of 12 weeks, post intervention assessment of all above mentioned parameters and assessment  will be done.",,,,Yes,FALSE,,

NCT05512299,29-Aug-22,Investigating Cerebellar Inhibition and Its Clinical Significance in Parkinsonian Tremor and Intention Tremor,Investigating Cerebellar Inhibition and Its Clinical Significance in Parkinsonian Tremor and Intention Tremor,,China Medical University Hospital,19/08/2022,20220819,03/03/2024 21:37:18,ClinicalTrials.gov,https://clinicaltrials.gov/show/NCT05512299,Recruiting,No,20 Years,N/A,All,01/08/2022,84,Observational,,,Taiwan, ; ; ,"Ming-Kuei Lu, MD, PhD;Ming-Kuei Lu, MD, PhD;Ming-Kuei Lu, MD, PhD",,;d4297@mail.cmuh.org.tw;d4297@mail.cmuh.org.tw,;8864-22052121;+886-4-22052121,"Department of Neurology, China Medical University Hospital;",,,,,,,,,,No,FALSE,          ,

CTRI/2022/01/039806,19-Dec-23,Effect of repetitive transcranial magnetic stimulation in children with generalised dystonia,Efficacy of repetitive transcranial magnetic stimulation in children and adolescents (5-18 years) with generalised dystonia :A randomised sham controlled trial                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                 ,,Child Neurology Division,28/01/2022,20220128,03/03/2024 21:37:18,CTRI,http://www.ctri.nic.in/Clinicaltrials/pmaindet2.php?trialid=63520,Recruiting,No,,,,07/02/2022,50,Interventional,"Randomized, Parallel Group, Placebo Controlled Trial   Method of generating randomization sequence:Computer generated randomization  Method of allocation concealment:Sequentially numbered, sealed, opaque envelopes  Blinding and masking:Participant and Outcome Assessor Blinded",Phase 3,India,Dr Sakshi Ojha,,"Child Neurology Division, Department of Pediatrics, AIIMS New Delhi

New Delhi
DELHI
110029
India ",pjauhari0@gmail.com,9914521820,AIIMS NEW DELHI,Inclusion criteria: 1.Children with age between 5 to 18 years of either sex. <br/ ><br> <br/ ><br>2.Presence of generalized dystonia <br/ ><br> <br/ ><br>3.On stable antidystonic pharmacotherapy and physiotherapy for atleast 3 months <br/ ><br> <br/ ><br>4. BFMDRS-M score of 52 or more <br/ ><br>,"Exclusion criteria: Primary Exclusion Criteria <br/ ><br> <br/ ><br>1.Children diagnosed with progressive neurometabolic or neurodegenerative disorder on the basis of course of illness, neuroimaging and standard diagnostic evaluation. <br/ ><br> <br/ ><br>2.Children with unilateral dystonia <br/ ><br> <br/ ><br>3.Children with uncontrolled epilepsy defined as  4 or more seizures in last 6 months <br/ ><br> <br/ ><br>4.Children with metallic implants anywhere in the body. <br/ ><br> <br/ ><br>5.Children who underwent DBS/ pallidotomy. <br/ ><br> <br/ ><br>6.Parents refusing consent for enrolment in the study. <br/ ><br> <br/ ><br>          Secondary Exclusion Criteria (to be applied at the end of observation phase I) <br/ ><br> <br/ ><br>1.Change in antidystonia, antipsychotic or antiseizure medications during the  observation period <br/ ><br> <br/ ><br>2.Occurrence of seizure during the observation period <br/ ><br> <br/ ><br>3.Repeat BFMDRS-M score after 4 week observation  <52 <br/ ><br> <br/ ><br>","Health Condition 1: G249- Dystonia, unspecified
",Intervention1: Repetitive low frequency (1 Hz) transcranial magnetic stimulation on Premotor cortex: Repetitive transcranial magnetic stimulation with low frequency and high intensity stimulus will be given in 2 cycles. First cycle will be of daily sessions for 10 days in first 2 weeks with 2 grace days and sunday off. Second cycle will be of daily sessions for 5 days with 1 grace day and sunday off.<br>Control Intervention1: Placebo/Sham: Procedure will be similar to that of rTMS in intervention arm except for the actual stimulus<br>,"To estimate proportion of children with generalized dystonia showing reduction in Burke Fahn Marsden Dystonia Rating Scale- Motor (BFMDRS-M) score of =20 % from baseline with adjunct r TMS therapy at 12 ± 1week follow up.Timepoint: Baseline,12 ± 1week","To analyse the mean change in IQ/SQ and behaviour from baseline, at 12 ± 1 weeks of rTMS therapy in children aged 5 -18 years with generalised dystonia at at 12 ± 1weeksTimepoint: Baseline,12 ± 1week;To analyze mean reduction in Burke Fahn Marsden Dystonia Rating Scale- Motor (BFMDRS-M) score with adjunct rTMS therapy in children aged 5 -18 years with generalized dystonia at 12 ± 1 week follow up. <br/ ><br> <br/ ><br> <br/ ><br>Timepoint: Baseline,12 ± 1weeks;To analyze the change in brain glucose metabolism as assessed by pre (baseline) and post rTMS therapy (12 ±1week) 18F-FDG positron emission tomography (PET) scan findings in at 12 ± 1weeks in children aged 5 -18 years with generalized dystonia in atleast 10 patients.Timepoint: Baseline,12 ± 1week;To analyze the changes in blood oxygen level dependent (BOLD) signals as assessed by pre(baseline) and post rTMS therapy changes in functional MRI findings at 12 ± 1weeks in children aged 5 -18 years with generalized dystonia in atleast 10 patients.Timepoint: Baseline,12 ± 1week;To analyze the mean change in functional ability as assessed using disability score of Burke Fahn Marsden Dystonia Rating Scale (BFMDRS-D) with adjunct rTMS therapy in children aged 5 -18 years with generalized dystonia at 12 ± 1 week follow up.Timepoint: Baseline, 12 ± 1 week;To analyze the mean change in Non-Communicating Children’s Pain Checklist-Revised (NCCPC-R) score with adjunct rTMS therapy in children aged 5 -18 years with generalized dystonia at 12 ± 1 week follow upTimepoint: Baseline,12 ± 1 week;To assess change in motor cortex excitability as assessed by single pulse TMS parameters (RMT and SICI) between pre (baseline) and post r TMS therapy (12 ±1week) in children aged 5 -18 years with generalized dystonia. <br/ ><br> <br/ ><br>Timepoint: Baseline,12 ± 1week;To do subgroup analysis to analyze the mean change in BFMDRS score with adjunct rTMS therapy in children aged 5 -18 years with Primary dystonia at 12 ± 1 week follow upTimepoint: Baseline,12 ± 1week;To evaluate the effect of rTMS therapy on Caregiver-rated Impression of Change (CIC) from baseline.Timepoint: Baseline,12 ± 1week",,,,Yes,FALSE,          ,

NCT05198076,27-Feb-24,6 Month Follow up Study on the Changes of Postural Stability in Parkinsonian Patients in Response to High Frequency TMS.,The Long Term Efficacy of High Frequency Repetitive Transcranial Magnetic Stimulation on Postural Stability in Parkinsonian Patients.,,Cairo University,02/01/2022,20220102,03/03/2024 21:37:18,ClinicalTrials.gov,https://clinicaltrials.gov/ct2/show/NCT05198076,Recruiting,No,55 Years,70 Years,Male,23/04/2023,40,Interventional,"Allocation: Randomized. Intervention model: Parallel Assignment. Primary purpose: Treatment. Masking: Double (Participant, Care Provider). ",N/A,Egypt, ; ; ,"Engy BadrEldin S Moustafa, PhD;Engy BadrEldin S Moustafa, PhD;Engy BadrEldin S Moustafa, PhD",,;engybm.saleh@cu.edu.eg;engybm.saleh@cu.edu.eg,;00201099445112;00201099445112,Cairo University;,"
<br>        Inclusion Criteria:
<br>
<br>          -  All included patients should fulfill the U.K Parkinson's Disease Brain Bank Criteria
<br>             for idiopathic PD.
<br>
<br>          -  Patients with mild to moderate disease severity according to UPRS and Modified Hoehn
<br>             and Yahr staging
<br>
<br>          -  Duration of illness from two to five years were included.
<br>
<br>          -  All included patients should be medically and psychologically stable and of adequate
<br>             cardiac function.
<br>
<br>          -  All included patients should haven't receive any rTMS sessions before.
<br>
<br>          -  Signed consent form should be taken from all included patients.
<br>
<br>        Exclusion Criteria:
<br>
<br>          -  Patients with implanted devices, serious medical illness or history of seizures were
<br>             excluded.
<br>
<br>          -  Patients with severe freezing phenomenon or severe tremors were excluded
<br>      ",,Parkinson Disease,Device: High Frequency Repetitive Transcranial Magnetic Stimulation,Overall stability index (OSI);Antero-posterior Stability index (APSI);Medio-lateral stability index (MLSI);Directional control percent;Time to complete test,,,,,Yes,FALSE,          ,

NCT05198921,22-May-23,The Effectiveness of Repetitive Transcranial Magnetic Stimulation for Spastic Diplegia Cerebral Palsy,The Effectiveness of Repetitive Transcranial Magnetic Stimulation for the Treatment of Spastic Diplegia Cerebral Palsy Based on the Gross Motor Function in School-aged Children: A Randomized Controlled Trial,,Universitat de Lleida,27/12/2021,20211227,03/03/2024 21:37:18,ClinicalTrials.gov,https://clinicaltrials.gov/show/NCT05198921,Not recruiting,No,6 Years,12 Years,All,01/06/2024,222,Interventional,"Allocation: Randomized. Intervention model: Parallel Assignment. Primary purpose: Treatment. Masking: Quadruple (Participant, Care Provider, Investigator, Outcomes Assessor). ",N/A,Spain, ,CLAUDIA ARUMI,,claudia.arumi@hotmail.com,630004767,,"
<br>        Inclusion Criteria:
<br>
<br>          -  Primary school children with diagnose of Spastic Diplegia CP
<br>
<br>          -  > 1 on Mas in hip flexors, adductors and tibialis anterior of both lower extremities.
<br>
<br>          -  Parents/legal guardians signed the Informed consent
<br>
<br>        Exclusion Criteria:
<br>
<br>          -  Severe mental retardation
<br>
<br>          -  Present epilepsy
<br>
<br>          -  Present any remedial surgery/medication
<br>
<br>          -  Less than 1 year post orthopaedic surgery
<br>
<br>          -  Less than 6 months post botulinum toxin type A injection
<br>
<br>          -  Present metallic implants
<br>
<br>          -  Present any comorbidity unfit for the study
<br>
<br>          -  Congenital disorders such as Down's syndrome, fragile-x syndrome or congenital
<br>             anomalies
<br>      ",,"Cerebral Palsy, Spastic",Device: repetitive Transcranial Magnetic Stimulation;Device: sham repetitive Transcranial Magnetic Stimulation,Change in Gross Motor Function by the Gross Motor Function-66,Change in Functional Strength by the Functional Strength Measure;Change in Quality of Life by the Cerebral Palsy Quality of Life-Child;Change in Spasticity by the Modified-Modified Ashworth Scale.;Change in Impact on family by the Revised Impact on Family questionnaire,,,,Yes,FALSE,          ,

NCT05157321,23-May-22,Repetitive Transcranial Magnetic Stimulation in Essential Tremors Patients,Effect of Repetitive Transcranial Magnetic Stimulation on Essential Tremors,,Al-Azhar University,08/12/2021,20211208,03/03/2024 21:37:18,ClinicalTrials.gov,https://clinicaltrials.gov/show/NCT05157321,Not recruiting,No,18 Years,N/A,All,10/12/2021,30,Interventional,"Allocation: Randomized. Intervention model: Parallel Assignment. Primary purpose: Treatment. Masking: Double (Participant, Outcomes Assessor). ",N/A,Egypt, ,"Mohamed Al-Bahay M. Reda, professor",,,,"Faculty of Medicine, Al-Azhar University","
<br>        Inclusion Criteria:
<br>
<br>          1. Patient diagnosed with Essential tremors or Essential tremors plus based on the
<br>             movement disorders consensus criteria(appendix 1)
<br>
<br>          2. Patient should have significant residual tremors despite of using appropriate medical
<br>             treatment.
<br>
<br>          3. Age: patient should be above 18 years old.
<br>
<br>          4. Gender: males and females.
<br>
<br>        Exclusion Criteria:
<br>
<br>          1. Patients with history of seizures.
<br>
<br>          2. Patient receiving tremor active drugs including:
<br>
<br>               -  Central cholinergic drugs (acetylcholine chloride, muscarinic and nicotinic
<br>                  agonists, anticholinesterases, and aminopropranolols)
<br>
<br>               -  Central monoaminergic drugs (neuroleptics, phenylethylamines, and indoles)
<br>
<br>               -  Peripheral adrenergic drugs (lithium carbonate, amphetamine sulfate,
<br>                  adrenocorticosteroids, and thyroid hormone supplements)
<br>
<br>               -  Anticonvulsants (valproic acid), bronchodilators (theophylline and terbutaline
<br>                  sulfate)
<br>
<br>               -  Antidepressants (amitriptyline hydrochloride).
<br>
<br>          3. patients who have metal or electronic device implanted in their body such as :
<br>
<br>               -  cardiac peace maker
<br>
<br>               -  Aneurysm clips or coils
<br>
<br>               -  Stents in the neck or brain
<br>
<br>               -  Deep brain stimulators
<br>
<br>               -  Spinal cord stimulators
<br>
<br>               -  Electrodes to monitor brain activity
<br>
<br>               -  Metallic implants in ears and eyes
<br>
<br>               -  Bullet fragments in or near the head
<br>
<br>               -  Baclofen pumps
<br>
<br>               -  Other metal devices or object implanted in or near the head
<br>      ",,Essential Tremor,Device: Repetitive Transcranial Magnetic Stimulation;Device: Sham Repetitive Transcranial Magnetic Stimulation,change in severity of essential tremors,,,,,Yes,FALSE,          ,

NCT05165472,11-Dec-23,Priming Effects of Ultra-high Frequency Quattro Pulse Transcranial Brain Stimulation Prior to Hand Motor Function Training in Children With Unilateral Spastic Cerebral Palsy,Priming Effects of Ultra-high Frequency Quattro Pulse Transcranial Brain Stimulation Prior to Hand Motor Function Training in Children With Unilateral Spastic Cerebral Palsy,TRAINCP,Technical University of Munich,07/12/2021,20211207,03/03/2024 21:37:18,ClinicalTrials.gov,https://clinicaltrials.gov/ct2/show/NCT05165472,Recruiting,No,6 Years,18 Years,All,01/07/2022,32,Interventional,"Allocation: Randomized. Intervention model: Parallel Assignment. Primary purpose: Treatment. Masking: Double (Participant, Outcomes Assessor). ",N/A,Germany, ,"Volker Mall, Prof.",,volker.mall@kbo.de,+49 (0)89 71009-233,,"
<br>        Inclusion Criteria:
<br>
<br>          1. Assured diagnosis of USCP.
<br>
<br>          2. Children aged 6 to 18 years with USCP
<br>
<br>          3. Dated and signed informed consent of legal guardian, informed assent from minor
<br>
<br>        Exclusion Criteria:
<br>
<br>          1. Therapy refractory epilepsy
<br>
<br>          2. Seizures within the last 2 years
<br>
<br>          3. More than 1 anti epileptic drugs
<br>
<br>          4. Implanted shunt system
<br>
<br>          5. If singular primary motor cortex cannot be identified by TMS, e.g. because of
<br>             bilateral cortico-spinal reorganization or resting motor threshold above 80% maximum
<br>             stimulator output (MSO)
<br>
<br>          6. Severe mental retardation
<br>
<br>          7. Psychiatric diseases
<br>
<br>          8. Pregnancy
<br>
<br>          9. Uncooperative patients
<br>      ",,"Cerebral Palsy, Spastic;Transcranial Magnetic Stimulation, Repetitive",Other: Quadri-pulse theta burst stimulation,Assisting hand assessment,Corticospinal reorganization;Assisting hand assessement - smallest detectable difference;Assisting hand assessement - Follow up;Neuronal plasticity;Box-and-blocks test;Goal attainment scaling;Canadian occupational performance measure,,,,Yes,FALSE,          ,

NCT05205772,24-Apr-23,Investigating Central Neurophysiologic Correlates of Non-Motor Symptoms of Parkinson's Disease,Investigating Central Neurophysiologic Correlates of Non-Motor Symptoms of Parkinson's Disease,,"University of North Carolina, Chapel Hill",02/12/2021,20211202,03/03/2024 21:37:18,ClinicalTrials.gov,https://clinicaltrials.gov/show/NCT05205772,Recruiting,No,50 Years,90 Years,All,01/02/2022,45,Interventional,Allocation: Randomized. Intervention model: Crossover Assignment. Primary purpose: Basic Science. Masking: Single (Participant). ,N/A,United States, ; ,"Miriam Sklerov, MD;Miriam Sklerov, MD",,;miri@email.unc.edu,;984-974-4401,"University of North Carolina, Chapel Hill","
<br>        Inclusion Criteria:
<br>
<br>          -  Men and women between 50 and 90 years of age, without a diagnosis of severe dementia
<br>
<br>          -  Carry a diagnosis of idiopathic Parkinson's disease based on the United Kingdom
<br>             Parkinson's Disease Society Brain Bank clinical diagnostic criteria
<br>
<br>          -  Have had symptoms of Parkinson's disease for at least 3 years
<br>
<br>          -  Hospital's study-specific informed consent must be obtained
<br>
<br>          -  Must have capacity to provide informed consent in English
<br>
<br>          -  For female participants, confirmation that a menstrual period has not occurred in over
<br>             12 months, or that an effective form of contraception will be used during the study
<br>
<br>        Exclusion Criteria:
<br>
<br>          -  Inability to provide informed consent.
<br>
<br>          -  Severe dementia
<br>
<br>          -  History of epilepsy or brain surgery
<br>
<br>          -  Severe tremor or dyskinesia that would interfere with EEG as determined by the PI
<br>
<br>          -  Parkinson's patients with clinically significant medical or neurological conditions
<br>             which may be an alternative cause of orthostatic hypotension, such as neuropathy,
<br>             renal failure, heart failure, cardiac arrhythmias, severe diabetes, or spinal cord
<br>             injuries
<br>
<br>          -  The investigators will exclude patients who are treated with medications which can
<br>             significantly lower blood pressure or heart rate, such as antihypertensive
<br>             medications, diuretics, and alpha-blocking medications
<br>
<br>          -  Presence of other known central nervous system disease that may interfere with
<br>             performance or interpretation of EEG or TMS
<br>
<br>          -  Presence of any implanted metal devices including, but not limited to, pacemakers,
<br>             deep brain stimulators, vagal nerve stimulators, bladder stimulators, or cochlear
<br>             implants.
<br>      ",,Parkinson Disease;Autonomic Dysfunction;Depression,Device: transcranial magnetic stimulation,Change in frontal midline theta EEG power after brain stimulation;Superiority of stimulation at the medial prefrontal cortex and dorsolateral prefrontal cortex over stimulation at the control site;Correlation between the SCales for Outcomes in Parkinson's disease - Autonomic (SCOPA-AUT) total score and EEG;Correlation between the Orthostatic Hypotension Questionnaire (OHQ) and EEG;Correlation between degree of orthostatic hypotension and EEG,,,,,Yes,FALSE,          ,

ChiCTR2100053550,17-Oct-22,Efficacy and mechanism of repetitive transcranial magnetic stimulation (rTMS) in idiopathic facial paralysis,Efficacy and mechanism of repetitive transcranial magnetic stimulation (rTMS) in idiopathic facial paralysis                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                    ,,Yuebei People's Hospital,24/11/2021,20211124,03/03/2024 21:37:18,ChiCTR,http://www.chictr.org.cn/showproj.aspx?proj=137095,Not Recruiting,No,18,75,Both,10/11/2021,central group:30;peripheral group:30;control group:30;,Interventional study,Parallel,0,China,Wang Risheng,,"133 Huiming Road South, Wujiang District, Shaoguan, Guangdong",402760657@qq.com,+86 15812974110,Yuebei People's Hospital,"Inclusion criteria: 
<br>                1. Bell's palsy (idiopathic facial neuritis) was diagnosed for the first time and the facial nerve was damaged by electromyography;
<br>                2. Course of disease <= 1 month;
<br>                3. Aged 18-75 years;
<br>                4. The first onset, and unilateral paralysis;
<br>                5. Be informed about the research and sign the informed consent voluntarily.
<br>            ","Exclusion criteria: 
<br>                1. Suffering from severe hypertension (systolic blood pressure > 200mmHg, diastolic blood pressure > 110mmHg), poor blood sugar control in diabetes or major diseases such as liver, kidney, heart and other important organ dysfunction;
<br>                2. Clearly identified as a patient with central facial paralysis;
<br>                3. Confused and unable to cooperate with treatment (or MMSE <= 20 points);
<br>                4. Those with contraindications to transcranial magnetism such as pregnancy and intracranial implantation of metal medical devices.
<br>            ",facial nerve palsy,central group:rTMS ;peripheral group:rTMS;control group:conventional group;,House Brackmann face functional classification;Modified Portmann Score;Sunny-brook face grade system;,,,,,No,FALSE,          ,

NCT05134259,28-Feb-22,rTMS in Spastic Hemiplegic Cerebral Palsy Children,The Role of Repetitive Transcranial Magnetic Stimulation in Spastic Hemiplegic Cerebral Palsy in a Sample of Egyptian Children,,Al-Azhar University,20/11/2021,20211120,03/03/2024 21:37:18,ClinicalTrials.gov,https://clinicaltrials.gov/show/NCT05134259,Recruiting,No,4 Years,18 Years,All,01/01/2022,60,Interventional,"Allocation: Randomized. Intervention model: Parallel Assignment. Primary purpose: Treatment. Masking: Double (Participant, Outcomes Assessor). ",N/A,Egypt, ; ; ,"Hossam M. Emam, professor;Ahmed A. Muhammad;Ahmed A. Muhammad",,;ahmed.a.muh@gmail.com;ahmed.a.muh@gmail.com,;0201093444878;0201093444878,"Faculty of Medicine, Al-Azhar University;","
<br>        Inclusion Criteria:
<br>
<br>          1. Willingness to participate.
<br>
<br>          2. Age group between 4 and 18 years.
<br>
<br>          3. They are able to walk with limitation or holding on according to Gross Motor Function
<br>             classification System (GMFCS) (level II, III, IV).
<br>
<br>          4. All patients have mild to moderate spasticity according to modified Ashworth scale
<br>             (Grade 1, 1+,2).
<br>
<br>        Exclusion Criteria:
<br>
<br>          -  All Children with:
<br>
<br>               1. Perceptual defects (IQ<70).
<br>
<br>               2. Use of botulinum toxin in the past 4 months.
<br>
<br>               3. Convulsions.
<br>
<br>               4. Other peripheral or central nervous system dysfunction.
<br>
<br>               5. Fixed deformities in lower limbs.
<br>
<br>               6. Clinically suspected active inflammatory or pathologic changes in lower limb
<br>                  joints during the previous 6 months.
<br>
<br>               7. Clinically suspected active medical problems, such as pneumonia, meningitis,
<br>                  encephalitis, upper gastrointestinal bleeding, or urinary tract infection.
<br>
<br>               8. Metabolic disorders, such as inborn error of metabolism, electrolyte, and
<br>                  endocrine disorders.
<br>
<br>               9. Metallic implants.
<br>      ",,Cerebral Palsy,Device: Repetitive Transcranial Magnetic Stimulation,Change in muscle spasticity,Change in gross motor function,,,,Yes,FALSE,          ,

ChiCTR2100052642,08-Aug-22,"Repeated transcranial magnetic stimulation (rTMS) for idiopathic facial nerve palsy: a prospective, randomized controlled trial",Efficacy and mechanism of repetitive transcranial magnetic stimulation (rTMS) in idiopathic facial palsy                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                        ,,Yuebei People's Hospital,02/11/2021,20211102,03/03/2024 21:37:18,ChiCTR,http://www.chictr.org.cn/showproj.aspx?proj=136220,Recruiting,No,18,75,Both,28/10/2021,Experimental group:30;Control group:30;,Interventional study,Parallel,0,China,Liu Huiyu,,"133 Huiming Road South, Wujiang District, Shaoguan, Guangdong, China ",liuhuiyudoctor@sohu.com,+86 13922599818,Yuebei People's Hospital,"Inclusion criteria: 1. Diagnosed with Bell's palsy (idiopathic facial neuritis) and facial nerve damage by electromyography;
<br>2. The first onset and unilateral paralysis;
<br>3. Aged 18 to 75 years;
<br>4. Those who voluntarily signed the informed consent form.","Exclusion criteria: 1. Clearly identified as a patient with central facial paralysis;
<br>2. Facial paralysis caused by Lyme disease, encephalitis, tumor or trauma and other reasons;
<br>3. Confused and unable to cooperate with the treatment of patients;
<br>4. Contraindications for transcranial magnetic stimulation such as pregnancy or intracranial metal foreign body, history of epilepsy, implanted pacemaker, etc.;
<br>5. Patients with poor treatment compliance.",facial nerve palsy,Experimental group:Repeated transcranial magnetic stimulation ;Control group:conventional therapy;,House-Brackmann;Portmann Easy Scoring;Toronto Facial Nerve Rating Scale;,,,,,No,FALSE,          ,

NCT05008289,21-Mar-22,Effects of Magnetic Stimulation of the Dorsal Spinal Cord on Gait in Patients With Parkinson´s Disease and Deep Brain Stimulation,Effects of Magnetic Stimulation of the Dorsal Spinal Cord on Gait in Patients With Parkinson´s Disease and Deep Brain Stimulation,TMS,University of Sao Paulo General Hospital,09/08/2021,20210809,03/03/2024 21:37:18,ClinicalTrials.gov,https://clinicaltrials.gov/show/NCT05008289,Recruiting,No,21 Years,80 Years,All,27/11/2020,38,Interventional,"Allocation: Randomized. Intervention model: Parallel Assignment. Primary purpose: Treatment. Masking: Triple (Participant, Investigator, Outcomes Assessor). ",N/A,Brazil, ; ,"Rubens G Cury, PhD;Sheilla M Santos, MD",,rubens_cury@usp.br;sheillamachados@gmail.com,+55 (11) 97283-8184;71 999550034,,"
<br>        Inclusion Criteria:
<br>
<br>          1. Men and women (non-pregnant) aged between 21 and 80 years;
<br>
<br>          2. Presence of deep brain stimulation in the subthalamic nucleus or globus pallidus
<br>
<br>          3. Participants with idiopathic Parkinson's disease at Hoehn Yahr stages between 2 and 4
<br>             during off-medication, whose primary symptom includes altered gait and/or balance
<br>             (score equal to or greater than 1 on sub-item 2.12 of the Unified Parkinson's Disease
<br>             Rating Scale (MDS-UPDRS) [""gait and balance""]). Patients should present the above
<br>             symptoms even though they are optimized from a drug point of view and with optimized
<br>             programming. The criteria to be optimized will be defined by a neurologist specialized
<br>             in movement disorders who will evaluate the case.
<br>
<br>          4. Able to give informed consent in accordance with institutional policies;
<br>
<br>          5. Able to meet all testing and follow-up requirements as defined by the study protocol
<br>
<br>        Exclusion Criteria:
<br>
<br>          1. Patients with unstabilized psychiatric comorbidities;
<br>
<br>          2. Impossibility to consent to their participation in the study;
<br>
<br>          3. Patients with uncontrolled infection or other uncontrolled pre-existing medical
<br>             conditions (eg, decompensated diabetes, high blood pressure, symptomatic pneumo or
<br>             heart disease);
<br>
<br>          4. Concurrent treatment with other experimental drugs;
<br>
<br>          5. Pregnant or breastfeeding women;
<br>
<br>          6. Patients who cannot walk, not even with unilateral aid of a walking aid device or
<br>             another person, when they are without their medication for Parkinson's Disease
<br>             (off-medication);
<br>
<br>          7. Presence of cardiac pacemaker.
